Date,State,Confirmed Cases,Cases on Admission,Discharged Cases,Deaths
7/21/2020,Enugu,705,317,371,17
7/21/2020,Ebonyi,699,109,572,18
7/21/2020,Kwara,672,470,188,14
7/21/2020,Borno,603,47,521,35
7/21/2020,Gombe,558,25,510,23
7/21/2020,Bauchi,531,12,506,13
7/21/2020,Abia,526,132,391,3
7/21/2020,Imo,454,358,87,9
7/21/2020,Osun,359,194,155,10
7/21/2020,Jigawa,322,3,308,11
7/21/2020,Bayelsa,322,101,200,21
7/21/2020,Benue,294,235,53,6
7/21/2020,Nasarawa,289,168,113,8
7/21/2020,Akwa Ibom,176,52,121,3
7/21/2020,Niger,166,45,112,9
7/21/2020,Sokoto,153,0,137,16
7/21/2020,Anambra,132,53,67,12
7/21/2020,Adamawa,115,21,85,9
7/21/2020,Kebbi,90,9,74,7
7/21/2020,Ekiti,86,37,47,2
7/21/2020,Zamfara,77,1,71,5
7/21/2020,Yobe,64,3,53,8
7/21/2020,Taraba,54,43,11,0
7/21/2020,Cross River,29,25,3,1
7/21/2020,Kogi,5,0,3,2
7/22/2020,Lagos,13806,11636,1993,177
7/22/2020,Federal Capital Territory,3297,2280,977,40
7/22/2020,Oyo,2219,1079,1120,20
7/22/2020,Edo,2064,667,1325,72
7/22/2020,Rivers,1565,465,1051,49
7/22/2020,Kano,1447,242,1152,53
7/22/2020,Delta,1444,771,634,39
7/22/2020,Kaduna,1267,316,939,12
7/22/2020,Ogun,1203,263,917,23
7/22/2020,Ondo,1001,836,143,22
7/22/2020,Plateau,762,395,349,18
7/22/2020,Enugu,721,333,371,17
7/22/2020,Ebonyi,715,119,576,20
7/22/2020,Katsina,713,249,441,23
7/22/2020,Kwara,707,505,188,14
7/22/2020,Borno,603,47,521,35
7/22/2020,Gombe,558,20,515,23
7/22/2020,Bauchi,534,15,506,13
7/22/2020,Abia,527,132,391,4
7/22/2020,Imo,454,358,87,9
7/22/2020,Osun,359,194,155,10
7/22/2020,Bayelsa,326,100,205,21
7/22/2020,Jigawa,322,3,308,11
7/22/2020,Benue,294,235,53,6
7/22/2020,Nasarawa,289,168,113,8
7/22/2020,Akwa Ibom,176,52,121,3
7/22/2020,Niger,166,45,112,9
7/22/2020,Sokoto,153,0,137,16
7/22/2020,Anambra,132,52,68,12
7/22/2020,Adamawa,115,21,85,9
7/22/2020,Kebbi,90,9,74,7
7/22/2020,Ekiti,86,37,47,2
7/22/2020,Zamfara,77,1,71,5
7/22/2020,Yobe,64,3,53,8
7/22/2020,Taraba,54,43,11,0
7/22/2020,Cross River,29,25,3,1
7/22/2020,Kogi,5,0,3,2
7/23/2020,Lagos,14009,11742,2075,192
7/23/2020,Federal Capital Territory,3376,2354,982,40
7/23/2020,Oyo,2306,1166,1120,20
7/23/2020,Edo,2105,687,1346,72
7/23/2020,Rivers,1587,469,1069,49
7/23/2020,Delta,1453,780,634,39
7/23/2020,Kano,1452,234,1165,53
7/23/2020,Kaduna,1289,297,980,12
7/23/2020,Ogun,1227,282,922,23
7/23/2020,Ondo,1001,831,148,22
7/23/2020,Plateau,780,376,385,19
7/23/2020,Enugu,726,338,371,17
7/23/2020,Ebonyi,724,126,577,21
7/23/2020,Katsina,717,253,441,23
7/23/2020,Kwara,707,504,188,15
7/23/2020,Borno,605,49,521,35
7/23/2020,Gombe,558,14,521,23
7/23/2020,Bauchi,535,16,506,13
7/23/2020,Abia,527,132,391,4
7/23/2020,Imo,462,358,95,9
7/23/2020,Osun,394,229,155,10
7/23/2020,Bayelsa,326,100,205,21
7/23/2020,Jigawa,322,3,308,11
7/23/2020,Benue,294,235,53,6
7/23/2020,Nasarawa,292,171,113,8
7/23/2020,Akwa Ibom,196,70,121,5
7/23/2020,Niger,166,45,112,9
7/23/2020,Sokoto,153,0,137,16
7/23/2020,Anambra,132,52,68,12
7/23/2020,Adamawa,115,21,85,9
7/23/2020,Kebbi,90,4,79,7
7/23/2020,Ekiti,88,39,47,2
7/23/2020,Zamfara,77,1,71,5
7/23/2020,Yobe,64,3,53,8
7/23/2020,Taraba,54,43,11,0
7/23/2020,Cross River,34,30,3,1
7/23/2020,Kogi,5,0,3,2
7/24/2020,Lagos,14177,11898,2087,192
7/24/2020,Federal Capital Territory,3437,2390,1006,41
7/24/2020,Oyo,2497,1325,1148,24
7/24/2020,Edo,2128,696,1360,72
7/24/2020,Rivers,1600,469,1081,50
7/24/2020,Delta,1456,782,634,40
7/24/2020,Kano,1452,209,1190,53
7/24/2020,Kaduna,1299,293,994,12
7/24/2020,Ogun,1241,245,973,23
7/24/2020,Ondo,1030,760,248,22
7/24/2020,Plateau,780,331,430,19
7/24/2020,Ebonyi,748,148,577,23
7/24/2020,Enugu,726,284,425,17
7/24/2020,Katsina,723,259,441,23
7/24/2020,Kwara,707,489,202,16
7/24/2020,Borno,609,52,522,35
7/24/2020,Gombe,558,14,521,23
7/24/2020,Bauchi,535,14,508,13
7/24/2020,Abia,527,132,391,4
7/24/2020,Imo,465,348,108,9
7/24/2020,Osun,420,215,195,10
7/24/2020,Bayelsa,326,79,226,21
7/24/2020,Jigawa,322,3,308,11
7/24/2020,Benue,294,235,53,6
7/24/2020,Nasarawa,292,171,113,8
7/24/2020,Akwa Ibom,208,80,121,7
7/24/2020,Niger,167,25,133,9
7/24/2020,Sokoto,153,0,137,16
7/24/2020,Anambra,132,45,75,12
7/24/2020,Adamawa,115,21,85,9
7/24/2020,Ekiti,91,42,47,2
7/24/2020,Kebbi,90,4,79,7
7/24/2020,Zamfara,77,1,71,5
7/24/2020,Yobe,64,3,53,8
7/24/2020,Taraba,54,43,11,0
7/24/2020,Cross River,34,30,3,1
7/24/2020,Kogi,5,0,3,2
7/25/2020,Lagos,14300,12021,2087,192
7/25/2020,Federal Capital Territory,3451,2388,1022,41
7/25/2020,Oyo,2517,1345,1148,24
7/25/2020,Edo,2165,694,1394,77
7/25/2020,Rivers,1640,446,1142,52
7/25/2020,Delta,1464,790,634,40
7/25/2020,Kano,1455,212,1190,53
7/25/2020,Kaduna,1349,305,1032,12
7/25/2020,Ogun,1244,214,1007,23
7/25/2020,Ondo,1043,673,348,22
7/25/2020,Plateau,780,331,430,19
7/25/2020,Ebonyi,759,155,580,24
7/25/2020,Enugu,741,299,425,17
7/25/2020,Katsina,733,261,449,23
7/25/2020,Kwara,711,493,202,16
7/25/2020,Borno,609,52,522,35
7/25/2020,Gombe,558,14,521,23
7/25/2020,Bauchi,538,9,516,13
7/25/2020,Abia,536,106,426,4
7/25/2020,Imo,465,348,108,9
7/25/2020,Osun,435,211,214,10
7/25/2020,Bayelsa,326,54,251,21
7/25/2020,Jigawa,322,3,308,11
7/25/2020,Nasarawa,308,187,113,8
7/25/2020,Benue,294,235,53,6
7/25/2020,Akwa Ibom,208,80,121,7
7/25/2020,Niger,168,23,133,12
7/25/2020,Sokoto,153,0,137,16
7/25/2020,Adamawa,140,46,85,9
7/25/2020,Anambra,132,45,75,12
7/25/2020,Ekiti,104,47,55,2
7/25/2020,Kebbi,90,4,79,7
7/25/2020,Zamfara,77,1,71,5
7/25/2020,Yobe,66,5,53,8
7/25/2020,Taraba,54,43,11,0
7/25/2020,Cross River,37,33,3,1
7/25/2020,Kogi,5,0,3,2
7/26/2020,Lagos,14456,12177,2087,192
7/26/2020,Federal Capital Territory,3481,2387,1053,41
7/26/2020,Oyo,2570,1398,1148,24
7/26/2020,Edo,2167,681,1409,77
7/26/2020,Rivers,1652,286,1314,52
7/26/2020,Kano,1520,254,1213,53
7/26/2020,Delta,1464,790,634,40
7/26/2020,Kaduna,1365,321,1032,12
7/26/2020,Ogun,1301,246,1032,23
7/26/2020,Ondo,1061,591,448,22
7/26/2020,Plateau,834,369,446,19
7/26/2020,Ebonyi,759,155,580,24
7/26/2020,Enugu,741,299,425,17
7/26/2020,Katsina,733,261,449,23
7/26/2020,Kwara,711,493,202,16
7/26/2020,Borno,611,17,559,35
7/26/2020,Gombe,571,27,521,23
7/26/2020,Bauchi,538,9,516,13
7/26/2020,Abia,536,106,426,4
7/26/2020,Imo,465,348,108,9
7/26/2020,Osun,443,219,214,10
7/26/2020,Benue,337,278,53,6
7/26/2020,Bayelsa,327,55,251,21
7/26/2020,Jigawa,322,3,308,11
7/26/2020,Nasarawa,308,187,113,8
7/26/2020,Akwa Ibom,221,93,121,7
7/26/2020,Niger,168,23,133,12
7/26/2020,Sokoto,153,0,137,16
7/26/2020,Adamawa,140,46,85,9
7/26/2020,Anambra,132,45,75,12
7/26/2020,Ekiti,113,56,55,2
7/26/2020,Kebbi,90,4,79,7
7/26/2020,Zamfara,77,1,71,5
7/26/2020,Yobe,66,4,54,8
7/26/2020,Taraba,54,43,11,0
7/26/2020,Cross River,40,28,9,3
7/26/2020,Kogi,5,0,3,2
7/27/2020,Lagos,14636,12340,2104,192
7/27/2020,Federal Capital Territory,3525,2420,1064,41
7/27/2020,Oyo,2599,1390,1185,24
7/27/2020,Edo,2184,673,1434,77
7/27/2020,Rivers,1684,263,1369,52
7/27/2020,Kano,1529,233,1243,53
7/27/2020,Delta,1473,215,1218,40
7/27/2020,Kaduna,1386,329,1045,12
7/27/2020,Ogun,1318,241,1054,23
7/27/2020,Ondo,1103,633,448,22
7/27/2020,Plateau,982,517,446,19
7/27/2020,Ebonyi,759,155,580,24
7/27/2020,Kwara,749,522,211,16
7/27/2020,Enugu,741,299,425,17
7/27/2020,Katsina,733,261,449,23
7/27/2020,Borno,612,18,559,35
7/27/2020,Gombe,574,30,521,23
7/27/2020,Abia,545,114,426,5
7/27/2020,Bauchi,539,10,516,13
7/27/2020,Imo,466,341,116,9
7/27/2020,Osun,463,238,214,11
7/27/2020,Benue,346,282,58,6
7/27/2020,Bayelsa,327,42,264,21
7/27/2020,Jigawa,322,3,308,11
7/27/2020,Nasarawa,308,187,113,8
7/27/2020,Akwa Ibom,221,93,121,7
7/27/2020,Niger,175,30,133,12
7/27/2020,Sokoto,153,0,137,16
7/27/2020,Adamawa,140,46,85,9
7/27/2020,Anambra,132,45,75,12
7/27/2020,Ekiti,124,67,55,2
7/27/2020,Kebbi,90,4,79,7
7/27/2020,Zamfara,77,1,71,5
7/27/2020,Yobe,66,4,54,8
7/27/2020,Taraba,54,43,11,0
7/27/2020,Cross River,40,28,9,3
7/27/2020,Kogi,5,0,3,2
7/28/2020,Lagos,14848,12527,2129,192
7/28/2020,Federal Capital Territory,3560,2442,1077,41
7/28/2020,Oyo,2668,1454,1187,27
7/28/2020,Edo,2212,549,1584,79
7/28/2020,Rivers,1691,266,1373,52
7/28/2020,Kano,1566,247,1266,53
7/28/2020,Delta,1483,184,1257,42
7/28/2020,Kaduna,1390,310,1068,12
7/28/2020,Ogun,1326,235,1068,23
7/28/2020,Ondo,1108,538,548,22
7/28/2020,Plateau,1016,528,469,19
7/28/2020,Ebonyi,776,156,596,24
7/28/2020,Enugu,769,326,425,18
7/28/2020,Kwara,749,522,211,16
7/28/2020,Katsina,742,262,457,23
7/28/2020,Borno,612,16,561,35
7/28/2020,Gombe,607,63,521,23
7/28/2020,Abia,545,114,426,5
7/28/2020,Bauchi,539,8,518,13
7/28/2020,Osun,500,269,220,11
7/28/2020,Imo,466,340,117,9
7/28/2020,Benue,346,282,58,6
7/28/2020,Bayelsa,327,42,264,21
7/28/2020,Jigawa,322,3,308,11
7/28/2020,Nasarawa,310,79,223,8
7/28/2020,Niger,224,79,133,12
7/28/2020,Akwa Ibom,221,93,121,7
7/28/2020,Sokoto,153,0,137,16
7/28/2020,Adamawa,140,46,85,9
7/28/2020,Anambra,132,45,75,12
7/28/2020,Ekiti,124,67,55,2
7/28/2020,Kebbi,90,4,79,7
7/28/2020,Zamfara,77,1,71,5
7/28/2020,Yobe,66,4,54,8
7/28/2020,Taraba,54,43,11,0
7/28/2020,Cross River,40,28,9,3
7/28/2020,Kogi,5,0,3,2
7/29/2020,Lagos,14954,12619,2143,192
7/29/2020,Federal Capital Territory,3614,2488,1084,42
7/29/2020,Oyo,2688,1451,1210,27
7/29/2020,Edo,2241,478,1684,79
7/29/2020,Rivers,1739,277,1410,52
7/29/2020,Kano,1576,257,1266,53
7/29/2020,Delta,1486,187,1257,42
7/29/2020,Kaduna,1404,294,1098,12
7/29/2020,Ogun,1336,245,1068,23
7/29/2020,Ondo,1123,552,548,23
7/29/2020,Plateau,1056,568,469,19
7/29/2020,Enugu,790,347,425,18
7/29/2020,Ebonyi,785,165,596,24
7/29/2020,Kwara,753,521,213,19
7/29/2020,Katsina,742,262,457,23
7/29/2020,Borno,613,17,561,35
7/29/2020,Gombe,607,60,524,23
7/29/2020,Abia,545,114,426,5
7/29/2020,Bauchi,539,8,518,13
7/29/2020,Osun,500,260,229,11
7/29/2020,Imo,468,340,119,9
7/29/2020,Benue,346,282,58,6
7/29/2020,Bayelsa,327,29,277,21
7/29/2020,Jigawa,322,3,308,11
7/29/2020,Nasarawa,312,81,223,8
7/29/2020,Niger,223,78,133,12
7/29/2020,Akwa Ibom,221,93,121,7
7/29/2020,Sokoto,154,1,137,16
7/29/2020,Adamawa,140,46,85,9
7/29/2020,Anambra,135,48,75,12
7/29/2020,Ekiti,132,75,55,2
7/29/2020,Kebbi,90,4,79,7
7/29/2020,Zamfara,77,1,71,5
7/29/2020,Yobe,66,4,54,8
7/29/2020,Taraba,54,43,11,0
7/29/2020,Cross River,45,33,9,3
7/29/2020,Kogi,5,0,3,2
7/30/2020,Lagos,15043,12706,2145,192
7/30/2020,Federal Capital Territory,3710,2550,1118,42
7/30/2020,Oyo,2713,1427,1259,27
7/30/2020,Edo,2285,506,1698,81
7/30/2020,Rivers,1782,307,1423,52
7/30/2020,Kano,1591,280,1258,53
7/30/2020,Delta,1501,99,1359,43
7/30/2020,Kaduna,1403,250,1141,12
7/30/2020,Ogun,1385,287,1075,23
7/30/2020,Plateau,1124,636,469,19
7/30/2020,Ondo,1123,551,548,24
7/30/2020,Enugu,801,358,425,18
7/30/2020,Ebonyi,785,165,596,24
7/30/2020,Kwara,753,521,213,19
7/30/2020,Katsina,742,262,457,23
7/30/2020,Borno,613,9,569,35
7/30/2020,Gombe,607,60,524,23
7/30/2020,Abia,545,114,426,5
7/30/2020,Bauchi,541,10,518,13
7/30/2020,Osun,523,280,231,12
7/30/2020,Imo,468,340,119,9
7/30/2020,Benue,346,282,58,6
7/30/2020,Bayelsa,328,30,277,21
7/30/2020,Jigawa,322,3,308,11
7/30/2020,Nasarawa,312,81,223,8
7/30/2020,Niger,223,78,133,12
7/30/2020,Akwa Ibom,221,93,121,7
7/30/2020,Sokoto,154,1,137,16
7/30/2020,Adamawa,140,46,85,9
7/30/2020,Anambra,135,48,75,12
7/30/2020,Ekiti,132,75,55,2
7/30/2020,Kebbi,90,4,79,7
7/30/2020,Zamfara,77,1,71,5
7/30/2020,Yobe,67,5,54,8
7/30/2020,Taraba,54,43,11,0
7/30/2020,Cross River,45,33,9,3
7/30/2020,Kogi,5,0,3,2
7/31/2020,Lagos,15121,12781,2148,192
7/31/2020,Federal Capital Territory,3803,2639,1122,42
7/31/2020,Oyo,2760,1447,1286,27
7/31/2020,Edo,2292,410,1800,82
7/31/2020,Rivers,1791,301,1438,52
7/31/2020,Kano,1597,286,1258,53
7/31/2020,Delta,1510,108,1359,43
7/31/2020,Kaduna,1457,269,1176,12
7/31/2020,Ogun,1394,276,1095,23
7/31/2020,Plateau,1188,650,519,19
7/31/2020,Ondo,1155,583,548,24
7/31/2020,Enugu,807,364,425,18
7/31/2020,Ebonyi,785,165,596,24
7/31/2020,Kwara,753,521,213,19
7/31/2020,Katsina,742,262,457,23
7/31/2020,Borno,613,9,569,35
7/31/2020,Gombe,607,60,524,23
7/31/2020,Bauchi,560,27,520,13
7/31/2020,Abia,545,114,426,5
7/31/2020,Osun,524,246,266,12
7/31/2020,Imo,468,340,119,9
7/31/2020,Benue,346,282,58,6
7/31/2020,Bayelsa,328,28,279,21
7/31/2020,Jigawa,322,3,308,11
7/31/2020,Nasarawa,317,86,223,8
7/31/2020,Niger,223,78,133,12
7/31/2020,Akwa Ibom,221,93,121,7
7/31/2020,Adamawa,163,69,85,9
7/31/2020,Sokoto,154,1,137,16
7/31/2020,Anambra,135,48,75,12
7/31/2020,Ekiti,132,75,55,2
7/31/2020,Kebbi,90,4,79,7
7/31/2020,Zamfara,77,1,71,5
7/31/2020,Yobe,67,5,54,8
7/31/2020,Taraba,54,43,11,0
7/31/2020,Cross River,45,33,9,3
7/31/2020,Kogi,5,0,3,2
8/1/2020,Lagos,15186,12846,2148,192
8/1/2020,Federal Capital Territory,3933,2749,1142,42
8/1/2020,Oyo,2768,1404,1337,27
8/1/2020,Edo,2300,375,1842,83
8/1/2020,Rivers,1806,294,1459,53
8/1/2020,Kano,1597,286,1258,53
8/1/2020,Delta,1510,108,1359,43
8/1/2020,Kaduna,1457,269,1176,12
8/1/2020,Ogun,1397,234,1140,23
8/1/2020,Plateau,1211,658,534,19
8/1/2020,Ondo,1192,519,648,25
8/1/2020,Enugu,821,378,425,18
8/1/2020,Ebonyi,796,53,718,25
8/1/2020,Kwara,753,521,213,19
8/1/2020,Katsina,745,265,457,23
8/1/2020,Borno,613,9,569,35
8/1/2020,Gombe,607,60,524,23
8/1/2020,Bauchi,560,27,520,13
8/1/2020,Osun,553,270,271,12
8/1/2020,Abia,551,75,471,5
8/1/2020,Imo,469,324,136,9
8/1/2020,Benue,346,282,58,6
8/1/2020,Bayelsa,339,39,279,21
8/1/2020,Nasarawa,329,98,223,8
8/1/2020,Jigawa,322,3,308,11
8/1/2020,Niger,223,78,133,12
8/1/2020,Akwa Ibom,221,64,150,7
8/1/2020,Adamawa,164,70,85,9
8/1/2020,Sokoto,154,1,137,16
8/1/2020,Ekiti,141,74,65,2
8/1/2020,Anambra,135,48,75,12
8/1/2020,Kebbi,90,4,79,7
8/1/2020,Zamfara,77,1,71,5
8/1/2020,Yobe,67,5,54,8
8/1/2020,Taraba,54,43,11,0
8/1/2020,Cross River,45,33,9,3
8/1/2020,Kogi,5,0,3,2
8/2/2020,Lagos,15267,12915,2160,192
8/2/2020,Federal Capital Territory,3972,2759,1171,42
8/2/2020,Oyo,2768,1378,1363,27
8/2/2020,Edo,2311,335,1892,84
8/2/2020,Rivers,1829,312,1464,53
8/2/2020,Kano,1597,286,1258,53
8/2/2020,Delta,1510,108,1359,43
8/2/2020,Kaduna,1481,242,1227,12
8/2/2020,Ogun,1403,229,1151,23
8/2/2020,Plateau,1227,674,534,19
8/2/2020,Ondo,1204,531,648,25
8/2/2020,Enugu,821,378,425,18
8/2/2020,Ebonyi,808,49,733,26
8/2/2020,Kwara,753,521,213,19
8/2/2020,Katsina,745,265,457,23
8/2/2020,Borno,613,9,569,35
8/2/2020,Gombe,612,61,528,23
8/2/2020,Abia,582,106,471,5
8/2/2020,Bauchi,560,27,520,13
8/2/2020,Osun,553,270,271,12
8/2/2020,Imo,469,324,136,9
8/2/2020,Benue,356,285,64,7
8/2/2020,Nasarawa,339,108,223,8
8/2/2020,Bayelsa,339,39,279,21
8/2/2020,Jigawa,322,3,308,11
8/2/2020,Niger,223,78,133,12
8/2/2020,Akwa Ibom,221,64,150,7
8/2/2020,Adamawa,164,69,85,10
8/2/2020,Sokoto,154,1,137,16
8/2/2020,Ekiti,152,83,67,2
8/2/2020,Anambra,135,48,75,12
8/2/2020,Kebbi,90,4,79,7
8/2/2020,Zamfara,77,1,71,5
8/2/2020,Yobe,67,5,54,8
8/2/2020,Cross River,58,35,19,4
8/2/2020,Taraba,54,43,11,0
8/2/2020,Kogi,5,0,3,2
8/3/2020,Lagos,15355,13003,2160,192
8/3/2020,Federal Capital Territory,3997,2767,1188,42
8/3/2020,Oyo,2771,1347,1396,28
8/3/2020,Edo,2311,240,1984,87
8/3/2020,Rivers,1842,308,1481,53
8/3/2020,Kano,1597,274,1270,53
8/3/2020,Delta,1520,118,1359,43
8/3/2020,Kaduna,1498,238,1248,12
8/3/2020,Ogun,1407,207,1176,24
8/3/2020,Plateau,1240,686,535,19
8/3/2020,Ondo,1204,531,648,25
8/3/2020,Enugu,846,343,485,18
8/3/2020,Ebonyi,808,49,733,26
8/3/2020,Kwara,786,507,258,21
8/3/2020,Katsina,746,265,457,24
8/3/2020,Gombe,620,68,529,23
8/3/2020,Borno,613,9,569,35
8/3/2020,Abia,602,126,471,5
8/3/2020,Osun,580,274,294,12
8/3/2020,Bauchi,561,28,520,13
8/3/2020,Imo,469,321,139,9
8/3/2020,Benue,356,285,64,7
8/3/2020,Bayelsa,339,34,284,21
8/3/2020,Nasarawa,339,108,223,8
8/3/2020,Jigawa,322,3,308,11
8/3/2020,Niger,223,78,133,12
8/3/2020,Akwa Ibom,221,64,150,7
8/3/2020,Adamawa,164,69,85,10
8/3/2020,Sokoto,154,1,137,16
8/3/2020,Ekiti,152,83,67,2
8/3/2020,Anambra,135,48,75,12
8/3/2020,Kebbi,90,4,79,7
8/3/2020,Zamfara,77,1,71,5
8/3/2020,Yobe,67,5,54,8
8/3/2020,Cross River,58,35,19,4
8/3/2020,Taraba,54,43,11,0
8/3/2020,Kogi,5,0,3,2
8/4/2020,Lagos,15414,2116,13106,192
8/4/2020,Federal Capital Territory,4087,2854,1189,44
8/4/2020,Oyo,2782,1356,1398,28
8/4/2020,Edo,2317,210,2017,90
8/4/2020,Rivers,1859,303,1503,53
8/4/2020,Kano,1598,275,1270,53
8/4/2020,Delta,1529,127,1359,43
8/4/2020,Kaduna,1498,198,1288,12
8/4/2020,Ogun,1411,200,1187,24
8/4/2020,Plateau,1243,625,598,20
8/4/2020,Ondo,1243,567,649,27
8/4/2020,Enugu,846,343,485,18
8/4/2020,Ebonyi,808,49,733,26
8/4/2020,Kwara,790,496,273,21
8/4/2020,Katsina,746,265,457,24
8/4/2020,Borno,628,24,569,35
8/4/2020,Gombe,620,68,529,23
8/4/2020,Abia,602,126,471,5
8/4/2020,Osun,584,271,300,13
8/4/2020,Bauchi,565,31,521,13
8/4/2020,Imo,469,321,139,9
8/4/2020,Benue,356,285,64,7
8/4/2020,Bayelsa,342,35,286,21
8/4/2020,Nasarawa,341,110,223,8
8/4/2020,Jigawa,322,3,308,11
8/4/2020,Niger,226,81,133,12
8/4/2020,Akwa Ibom,221,64,150,7
8/4/2020,Adamawa,176,80,85,11
8/4/2020,Sokoto,154,1,137,16
8/4/2020,Ekiti,152,82,68,2
8/4/2020,Anambra,135,48,75,12
8/4/2020,Kebbi,90,4,79,7
8/4/2020,Zamfara,77,1,71,5
8/4/2020,Taraba,72,13,55,4
8/4/2020,Yobe,67,5,54,8
8/4/2020,Cross River,58,35,19,4
8/4/2020,Kogi,5,0,3,2
8/5/2020,Lagos,15551,2253,13106,192
8/5/2020,Federal Capital Territory,4163,2908,1210,45
8/5/2020,Oyo,2807,1375,1402,30
8/5/2020,Edo,2328,188,2047,93
8/5/2020,Rivers,1894,314,1527,53
8/5/2020,Kano,1599,271,1275,53
8/5/2020,Delta,1541,139,1359,43
8/5/2020,Kaduna,1507,198,1297,12
8/5/2020,Ogun,1416,195,1197,24
8/5/2020,Plateau,1283,665,598,20
8/5/2020,Ondo,1243,565,651,27
8/5/2020,Enugu,880,377,485,18
8/5/2020,Ebonyi,819,0,793,26
8/5/2020,Kwara,800,437,342,21
8/5/2020,Katsina,746,265,457,24
8/5/2020,Borno,628,24,569,35
8/5/2020,Abia,625,103,517,5
8/5/2020,Gombe,620,68,529,23
8/5/2020,Osun,586,273,300,13
8/5/2020,Bauchi,568,34,521,13
8/5/2020,Imo,472,316,147,9
8/5/2020,Benue,356,285,64,7
8/5/2020,Nasarawa,343,112,223,8
8/5/2020,Bayelsa,342,31,290,21
8/5/2020,Jigawa,322,3,308,11
8/5/2020,Niger,226,81,133,12
8/5/2020,Akwa Ibom,221,64,150,7
8/5/2020,Adamawa,176,80,85,11
8/5/2020,Sokoto,154,1,137,16
8/5/2020,Ekiti,153,77,74,2
8/5/2020,Anambra,142,41,83,18
8/5/2020,Kebbi,90,0,82,8
8/5/2020,Zamfara,77,1,71,5
8/5/2020,Taraba,72,13,55,4
8/5/2020,Cross River,68,36,24,8
8/5/2020,Yobe,67,5,54,8
8/5/2020,Kogi,5,0,3,2
8/6/2020,Lagos,15627,2316,13119,192
8/6/2020,Federal Capital Territory,4241,2965,1231,45
8/6/2020,Oyo,2825,1392,1402,31
8/6/2020,Edo,2340,174,2073,93
8/6/2020,Rivers,1911,267,1591,53
8/6/2020,Kano,1608,264,1291,53
8/6/2020,Delta,1557,110,1404,43
8/6/2020,Kaduna,1530,183,1335,12
8/6/2020,Ogun,1428,200,1204,24
8/6/2020,Plateau,1294,676,598,20
8/6/2020,Ondo,1243,565,651,27
8/6/2020,Enugu,880,377,485,18
8/6/2020,Ebonyi,838,19,793,26
8/6/2020,Kwara,815,452,342,21
8/6/2020,Katsina,746,265,457,24
8/6/2020,Borno,634,30,569,35
8/6/2020,Abia,625,103,517,5
8/6/2020,Gombe,620,68,529,23
8/6/2020,Osun,586,273,300,13
8/6/2020,Bauchi,574,40,521,13
8/6/2020,Imo,472,315,147,10
8/6/2020,Nasarawa,360,129,223,8
8/6/2020,Benue,356,285,64,7
8/6/2020,Bayelsa,342,31,290,21
8/6/2020,Jigawa,322,3,308,11
8/6/2020,Akwa Ibom,234,55,171,8
8/6/2020,Niger,226,81,133,12
8/6/2020,Adamawa,176,80,85,11
8/6/2020,Ekiti,159,81,76,2
8/6/2020,Sokoto,154,1,137,16
8/6/2020,Anambra,142,41,83,18
8/6/2020,Kebbi,90,0,82,8
8/6/2020,Zamfara,77,1,71,5
8/6/2020,Taraba,72,13,55,4
8/6/2020,Cross River,68,27,33,8
8/6/2020,Yobe,67,2,57,8
8/6/2020,Kogi,5,0,3,2
8/7/2020,Lagos,15697,2386,13119,192
8/7/2020,Federal Capital Territory,4301,3019,1237,45
8/7/2020,Oyo,2843,1410,1402,31
8/7/2020,Edo,2367,186,2085,96
8/7/2020,Rivers,1938,276,1609,53
8/7/2020,Kano,1609,252,1303,54
8/7/2020,Delta,1557,110,1404,43
8/7/2020,Kaduna,1550,186,1352,12
8/7/2020,Ogun,1430,187,1219,24
8/7/2020,Plateau,1397,748,629,20
8/7/2020,Ondo,1278,597,654,27
8/7/2020,Enugu,880,377,485,18
8/7/2020,Ebonyi,838,19,793,26
8/7/2020,Kwara,826,462,343,21
8/7/2020,Katsina,746,265,457,24
8/7/2020,Borno,652,48,569,35
8/7/2020,Gombe,626,73,530,23
8/7/2020,Abia,625,103,517,5
8/7/2020,Osun,605,263,329,13
8/7/2020,Bauchi,576,36,526,14
8/7/2020,Imo,476,318,148,10
8/7/2020,Nasarawa,367,136,223,8
8/7/2020,Benue,356,285,64,7
8/7/2020,Bayelsa,346,22,303,21
8/7/2020,Jigawa,322,3,308,11
8/7/2020,Akwa Ibom,234,55,171,8
8/7/2020,Niger,226,49,165,12
8/7/2020,Adamawa,185,87,86,12
8/7/2020,Ekiti,159,81,76,2
8/7/2020,Sokoto,154,0,138,16
8/7/2020,Anambra,142,41,83,18
8/7/2020,Kebbi,90,0,82,8
8/7/2020,Zamfara,77,1,71,5
8/7/2020,Taraba,72,13,55,4
8/7/2020,Cross River,68,18,42,8
8/7/2020,Yobe,67,2,57,8
8/7/2020,Kogi,5,0,3,2
8/8/2020,Lagos,15768,2453,13122,193
8/8/2020,Federal Capital Territory,4376,3083,1247,46
8/8/2020,Oyo,2860,1427,1402,31
8/8/2020,Edo,2376,185,2095,96
8/8/2020,Rivers,1939,245,1641,53
8/8/2020,Kano,1622,265,1303,54
8/8/2020,Delta,1596,144,1409,43
8/8/2020,Kaduna,1566,175,1379,12
8/8/2020,Ogun,1439,181,1234,24
8/8/2020,Plateau,1421,772,629,20
8/8/2020,Ondo,1284,502,754,28
